momentum_bin_lower,momentum_bin_upper,momentum_center,count,total_count,probability
1.947,1.96,1.9535,79,537,0.14711359404096835
1.96,1.9730000000000003,1.9665000000000001,69,588,0.11734693877551021
1.9730000000000003,1.9860000000000002,1.9795000000000003,71,507,0.14003944773175542
1.9860000000000002,1.999,1.9925000000000002,68,554,0.12274368231046931
1.999,2.012,2.0055,97,554,0.17509025270758122
2.012,2.0250000000000004,2.0185000000000004,72,491,0.14663951120162932
2.0250000000000004,2.0380000000000003,2.0315000000000003,68,487,0.13963039014373715
2.0380000000000003,2.051,2.0445,63,463,0.13606911447084233
2.051,2.064,2.0575,51,447,0.11409395973154363
2.064,2.077,2.0705,71,415,0.1710843373493976
2.077,2.0900000000000003,2.0835,54,400,0.135
2.0900000000000003,2.103,2.0965000000000003,48,417,0.11510791366906475
2.103,2.116,2.1095,50,396,0.12626262626262627
2.116,2.129,2.1225,61,393,0.15521628498727735
2.129,2.1420000000000003,2.1355000000000004,51,349,0.14613180515759314
2.1420000000000003,2.1550000000000002,2.1485000000000003,50,350,0.14285714285714285
2.1550000000000002,2.168,2.1615,49,372,0.13172043010752688
2.168,2.181,2.1745,53,321,0.16510903426791276
2.181,2.1940000000000004,2.1875,63,339,0.18584070796460178
2.1940000000000004,2.2070000000000003,2.2005000000000003,55,330,0.16666666666666666
2.2070000000000003,2.22,2.2135000000000002,46,292,0.15753424657534246
2.22,2.233,2.2265,45,301,0.14950166112956811
2.233,2.246,2.2395,52,289,0.17993079584775087
2.246,2.2590000000000003,2.2525000000000004,49,293,0.16723549488054607
2.2590000000000003,2.2720000000000002,2.2655000000000003,35,271,0.12915129151291513
2.2720000000000002,2.285,2.2785,33,268,0.12313432835820895
2.285,2.298,2.2915,37,261,0.1417624521072797
2.298,2.3110000000000004,2.3045,33,286,0.11538461538461539
2.3110000000000004,2.3240000000000003,2.3175000000000003,34,248,0.13709677419354838
2.3240000000000003,2.337,2.3305000000000002,34,266,0.12781954887218044
2.337,2.35,2.3435,35,244,0.14344262295081966
2.35,2.363,2.3565,31,220,0.1409090909090909
2.363,2.3760000000000003,2.3695000000000004,40,234,0.17094017094017094
2.3760000000000003,2.3890000000000002,2.3825000000000003,30,208,0.14423076923076922
2.3890000000000002,2.402,2.3955,42,218,0.1926605504587156
2.402,2.415,2.4085,41,222,0.18468468468468469
2.415,2.428,2.4215,34,218,0.1559633027522936
2.428,2.4410000000000003,2.4345,40,216,0.18518518518518517
2.4410000000000003,2.454,2.4475000000000002,33,217,0.15207373271889402
2.454,2.467,2.4605,23,179,0.12849162011173185
2.467,2.48,2.4735,36,186,0.1935483870967742
2.48,2.493,2.4865,16,156,0.10256410256410256
2.493,2.5060000000000002,2.4995000000000003,25,169,0.14792899408284024
2.5060000000000002,2.519,2.5125,36,169,0.21301775147928995
2.519,2.532,2.5255,26,176,0.14772727272727273
2.532,2.545,2.5385,30,156,0.19230769230769232
2.545,2.5580000000000003,2.5515,20,130,0.15384615384615385
2.5580000000000003,2.571,2.5645000000000002,27,144,0.1875
2.571,2.584,2.5775,26,176,0.14772727272727273
2.584,2.597,2.5905,15,143,0.1048951048951049
2.597,2.6100000000000003,2.6035000000000004,26,136,0.19117647058823528
2.6100000000000003,2.623,2.6165000000000003,30,144,0.20833333333333334
2.623,2.636,2.6295,23,140,0.16428571428571428
2.636,2.649,2.6425,15,117,0.1282051282051282
2.649,2.662,2.6555,20,125,0.16
2.662,2.6750000000000003,2.6685,20,133,0.15037593984962405
2.6750000000000003,2.688,2.6815,26,114,0.22807017543859648
2.688,2.701,2.6945,30,126,0.23809523809523808
2.701,2.714,2.7075,23,114,0.20175438596491227
2.714,2.7270000000000003,2.7205000000000004,30,123,0.24390243902439024
2.7270000000000003,2.74,2.7335000000000003,25,122,0.20491803278688525
2.74,2.753,2.7465,14,116,0.1206896551724138
2.753,2.766,2.7595,14,109,0.12844036697247707
2.766,2.779,2.7725,16,105,0.1523809523809524
2.779,2.7920000000000003,2.7855,12,103,0.11650485436893204
2.7920000000000003,2.805,2.7985,20,116,0.1724137931034483
2.805,2.818,2.8115,19,104,0.18269230769230768
2.818,2.831,2.8245,20,103,0.1941747572815534
2.831,2.8440000000000003,2.8375000000000004,8,79,0.10126582278481013
2.8440000000000003,2.857,2.8505000000000003,14,78,0.1794871794871795
2.857,2.87,2.8635,12,80,0.15
2.87,2.883,2.8765,6,75,0.08
2.883,2.8960000000000004,2.8895,12,88,0.13636363636363635
2.8960000000000004,2.9090000000000003,2.9025000000000003,9,75,0.12
2.9090000000000003,2.922,2.9155,16,88,0.18181818181818182
2.922,2.935,2.9285,13,73,0.1780821917808219
2.935,2.948,2.9415,10,66,0.15151515151515152
2.948,2.9610000000000003,2.9545000000000003,15,70,0.21428571428571427
2.9610000000000003,2.974,2.9675000000000002,11,69,0.15942028985507245
2.974,2.987,2.9805,8,69,0.11594202898550725
2.987,3.0,2.9935,12,62,0.1935483870967742
